,review_body,review_date,hotelName,hotelUrl
1109,"We had a very good night in this BnB.It is bright, simple and clean that we had about this BnB at the very first sight, especially comparing the hotel we stayed previous night.Mary is super kind and helpful. Once you have questions, she is eager to answer you, no matter what she is doing at that moment.","February 3, 2015","23    BnB Hello Milano
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d7110267-Reviews-BnB_Hello_Milano-Milan_Lombardy.html
1110,"Everything was new, the place was spotless and spacious! Breakfast was incredible and the staff were super friendly and helpful!!Was an easy walk to and from the soccer stadiumCould not recommend more highly.","January 20, 2015","23    BnB Hello Milano
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d7110267-Reviews-BnB_Hello_Milano-Milan_Lombardy.html
1111,"An entrance on a narrow side street in the historical quarter of Milan leads to an exceptionally stylish, modern, tranquil and charming hotel. Friendly and helpful staff accompany guests to their rooms which are sparkling with white tiled floors, large comfy beds dressed in spotless linen and a spacious very well quipped bathroom. Breakfast is buffet style but provides everything one would want, from fresh fruit to tempting pastries, cold cuts to eggs and meats, juices and yogurts to fresh coffee. The bar is open in the evenings serving a free first drink, a pleasant guest-friendly gesture which can be enjoyed in the garden area. Attractive modern art, sculptures and wall reliefs adorn the public areas. The location is perfect for sightseeing in Milan being barely 10 minutes’ walk from the Duomo. This hotel doesn't have the glitz of some of the upmarket city hotels - or their soullessness and superficiality. Instead this hotel has a distinctive individual style, with the wellbeing of guests at the forefront. Through thoughtful design of space it provides a welcome respite within the centre of a busy bustling metropolis. It deserves to be recognised as one of the best hotels in Milan.","October 4, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1112,"Small quite modern hotel in a central location, staff at reception were nice, and thought the free first drink at the bar was a nice welcome gesture, would highly recommend if you're looking for somewhere in central Milan","October 3, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1113,"There is just something creepy about this hotel. Yes, it may be new or renovated but only part of the facility seems to have been renovated. Other parts look abandoned with opened, dark windows and construction materials visible in other windows. Upon arrival we were told our room was not ready. When we decided to wait, there was then a room ready immediately which I could not understand. There didn't seem to be any guests when we arrived - the place looked like a ghost town. At the evening cocktail hour (1 free drink and snacks) we saw around 10 guests. Our room was clean and appeared new and sparsely decorated. (No kettle or coffee was disappointing). The hair dryer attached to the wall required me to constantly hold a button down to keep it running, which frustrated me enough to dig my own dryer out of the bottom of my suitcase already packed for travel home. We could not get the air conditioner to work. The staff did schedule me a taxi for an early pick up which arrived on time. The location of this hotel is indeed is good, withing walking distance to Duomo and a walk-able hike to Cordona station (thus the taxi). However, we couldn't shake the uneasy feeling we both had when we left this ""Bates Motel.""","September 27, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1114,"Really enjoyed our stay in Milano at the Hotel Milano Castello. Location was perfect and within walking distance to all major attractions. Breakfast was nicely done with a wide selection and service was excellent. Courtyard was beautiful and very peaceful, calming. Beds were very comfortable and rooms had all necessary amenities, with good functional design. Staff were very friendly and helpful. Rooms were very clean and well maintained each day.","September 20, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1115,"My wife and I stayed at the Hotel Milano Castello for 3 nights. We have been very happy with the location, the bed, and the bathroom features. Rooms are austere, but clean and fully functional. Mattress is softer than we found in many hotels in Italy. Breakfast is quite adequate. Fresh expresso is available on request. Walking distance to shopping area and outlet bus. All in all, good value.","September 15, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1116,"Close enough to the Centre with access to transport in a convenient location within walking distance to transport accessing most of the city. Walking distance to the centre of city and a majority of attractions including train line to Lake Como. Good breakfast. Modern, clean and spacious room and bathroom","August 14, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1117,This is my first time at Hotel Milano Castello. I booked because the others hôtel I used to go were full ... what a surprise ... 5 stars for everything .. staff kindness ... huge and quiet room ... buffet breakfast with many choices ... close to the shopping street and Cairoli if you take the car for Serravalle Outlet. This hotel is definitely an hotel to stay if you visit Milano. I will come back for sure. You deserve to be a 4 stars hotel,"August 11, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1118,"I recently stayed for one night on the last night of a business trip. The hotel is conveniently located near many tourist attractions and is about 10-15min walk to the Duomo, San Maurizio al Monastero Maggiore and the Basilica of Sant'Ambrogio. Nearby are many shops and restaurants/cafes. I had a very pleasant stay and wished that I could have stayed another night. The staff are very pleasant especially Valentina at the front desk. I arrived early and luckily a room was available and she was able to check me in. They stored my luggage after I checked out to allow me to do some last minute sightseeing before leaving for the airport. The hotel seemed new or recently renovated with a modern yet spartan decor. My room had a very comfortable double bed and it was quiet. It was on the smallish side but not surprising for a hotel at this price point. Both room and bathroom were very clean. The photos for the hotel are pretty accurate. Lobby, dining area and terrace were very pleasant. The breakfast was included in my rate and it was fine—nothing memorable but it did have cereal options as well as pre-made eggs, ham and bacon. I would definitely stay here again but would like it more if the decor was less austere. Art and colorful textiles/bed covers in the rooms would make a big difference. The room would then skew more chic and less budget looking. Lastly boxes of tissues in the room would be a plus","July 27, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1119,"This hotel and its included breakfast are both very nice. The location is perfect, walking distance to the Duomo, the Sforza Castle, and La Scala. The staff held our bags for us while we continued sightseeing after checkout, and when we returned they greeted us with water bottles - just what we needed after a hot afternoon of walking around! - and called a cab for us. Would absolutely stay here again if we return to Milan!","July 15, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1120,"I really appreciate this hotel because it’s simple but very chic, extremely clean and the staff is friendly and helpful. Located in a very quite area, the hotel has an amazing garden where you can have the breakfast (cool one) or a glass of prosecco in the evening (offered by the hotel in some happy hours). If you walk 6 minutes you can arrived at the Duomo or Teatro alla Scala. If you need a connection to the rest of the city, you have at least three underground station. I strongly recommend this hotel. Congrats guys! ","July 4, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1121,Can’t say enough nice things about the hotel and staff. Very friendly. Clean well appointed rooms. Remarkably quiet despite being minutes walk from shopping and all the major sights. A lovely garden... did I mention the hotel staff? Great value.,"June 23, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1122,"My wife and I stayed at this Hotel for four nights. The staff was very helpful with restaurant recommendations and obtaining taxi's as well as insights on things to do. The rooms and bathroom were large, well designed and decorated in with modern marble accents. The breakfast was also very good as there does not seem to be local places to eat a morning meal. The design of the hotel was very tasteful with special emphasis on ecological practices. One artist was featured throughout the first floor. The hotel is very conveniently located 10 minutes front the Duomo, the Sforza Castle and the Berea artist/shopping district, Each is important to visit. I would recommend that the hotel develop a laundry service for its guests. We highly recommend this small, modern hotel. We will return.","June 19, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1123,"Very convenient situation, close to the centre and the metro, but a quiet haven of peace. The room was spotlessly clear and quite spacious. There was a lovely outside courtyard to enjoy breakfast, a quiet sit or an evening drink. The early evening Happy Hour was definitely a draw.The staff were friendly and helpful. I would definitely choose this hotel again.","June 19, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1124,"This is a lovely, tranquil hotel in the heart of Milan, walking distance from everything. The little outdoor cafe area is lovely, and the breakfast is nice, as well. Staff is nice, too. The only issue--when I got there the woman told me it looked like I had not paid the extra for breakfast for the two nights I was there. I expressed surprise since in Italy breakfast usually comes included in the price. ..at least that was the case when I lived in Italy ten years ago. The lovely receptionist said not to worry, that I would not be charged--tehy would ""offer it to me"" free. I asked several times to make sure it was the case and that I had not misunderstood her Italian. Then when I went to checl out after two nights I was given two bills-once for the room and a second for eight euros. I assumed this was tax of some sort and it was not until later when I was already on the train that I realized I had been charged for the breakfast! It was a different receptionist and perhaps there was a misunderstanding, but it was irksome. Otherwise, all was fine. The room was super clean, albeit a little spartan (art on the walls would be nice). The bathroom was great--large by Italian hotel standards, and my room had cross ventilation (a window in the bathroom and one overlooking the courtyard), which was nice as the air conditioner had not yet been turned on for the season and it was hot in the room in the daytime. All in all, I would definitely stay here again, but would make sure to be more careful in checking my bill before I leave.","May 15, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1125,This hotel is close to all the tourists attractions in Milan including La Scala.Located on a side street behind a Church it is quiet.Although a three star hotel it offers modern clean and spacious rooms and bathrooms.Buffet breakfast is included and is quite good with a wide selection of seasonal fresh fruit.The staff is friendly and helpful and the WiFi excellent.,"May 10, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1126,"Absolute top location in the city center, very nice interior and standard in every details. Big breakfast buffet with plenty to choose from, absolutely more than a standard Italian hotel breakfast. Bar with happy our 18-21.00 with free drinks every day!!Can absolutely be recommended!","May 7, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1127,"Great location (you can easily reach main places of interest by feet), light and clean rooms with a modern design, friendly staff, quite nice breakfasts with a few warm dishes, different snacks, fresh fruits and vegetables. Additionally, restaurant staff is amazing, especially smiling and very helpful hostess Anya!It was the second time in the hotel and everything was brilliant!","April 29, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1128,"Was in Milan for only three nights for business, and my job selected this hotel for its location and rate. Had a very pleasant time, and was very impressed by the service and hospitality. The rooms are really sapcious, neutral bright colors, a lot of natural light comes through, and there is a sitting area, perfect for taking calls or doing some work. So happy with the choice, pretty hotel, good strong coffee as well.","April 4, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1129,"The location of the hotel is excellent, close to all the main attractions and many great restaurants. The rooms are a good size, ( we had a suite with the private garden) and clean. The sitting and bar area are charming and the hotel is very quiet. The front desk staff were very helpful in every way, from helping with the storage of luggage, to making dinner reservations. We had some confusion about whether the breakfast was included in the room rate but at €7.5 a person it was reasonable and a great variety of hot and cold food. The hotel bar offers a happy hour each evening, where the first drink is free. A nice touch and a pleasant to enjoy before heading out for the evening. Overall, we found our stay at Hotel Milano Castello very enjoyable and would highly recommend to your stay in Milan.","April 4, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1130,"We booked the galeria suite. A bit expensive but totaly worth it. Because we where in Milan for business the room was perfect. Spacious, a bubble bath and a outdoor terrace. Staff is really friendly and nice. Location is great. Would definately recommend the breakfast for only € 7,50 a person. We are now in Florence and they offer a breakfast for € 14,- a person, ridiculous.","February 27, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1131,"I booked the hotel without noticing is a 3 star!!! I found out at the entrance and was a bit worried!!! But was wonderful ‘ we had a 3bed room that was really big.... as well as the bathroom!!!!Personel was very polite and helpfullBuffet breakfast at the 7,5€ per person is really a bargain for Milan area!! And was really good!!! LOCATION IS REALLY NEAR RO EVERYTHING IN CENTRO STORICO!!!Definitely i will go back next time","February 11, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1132,"I was in Milan for 4 nights for work. I chose this location because it was close to where I was working and within walking distance to some attractions I wanted to see. The Hotel is small and almost hidden on a quiet side street, but that is part of its charm. No loud busy street. Only 10 minute walk to Doumo Cathedral and the Sforza Castle in opposite directions. Marble interior design that is very clean looking. Room I chose was very nice. King sized bed, large bathroom, great shower. Table with chairs. Refrigerator with beer, water and soda for a charge. You need to put your room key in slot on wall in order for lights to work. Aperitif is from 6pm to 9pm. First drink is free. Nice breakfast for American who needs eggs. Simple, nothing fancy. 7.50 Euros. Staff was helpful and friendly. All spoke english. I would stay here again !","February 8, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1133,"Clean, new, ideally located to visit Milan downtown and in a very safe area. The staff was very professional and the room very quiet. Last but not least, I absolutely loved the bathroom amenities with Bach flowers scent shower gel and very good quality recycled toilet paper. Places like this make you want go back to them and not even consider B&B.","January 20, 2019","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1134,"Of our 2 weeks in Italy we enjoyed this hotel the best. We had 2 rooms for 3 nights. Modern, clean and conveniently located it can’t be beat. The Front Desk staff were friendly and helpful and we would definitely come back again.Most importantly it had a small elevator. This was a blessing with our luggage as it was awful lugging it up and down stairs everywhere else we went in Italy.","December 14, 2018","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1135,"My husband and I kicked off our Italy trip at Hotel Milano Castello. The location was quiet and close to everything we wanted to see and do. The front desk staff were extremely friendly and helpful. The room was clean, modern, and spacious. The courtyard was lovely and very pleasant for enjoying a complimentary nightly beverage. The breakfast was typical; the room was a little small and somewhat crowded, but we were in a hurry to catch a train so maybe it felt that way because we were a bit rushed. We would absolutely stay here again if in Milan.","December 11, 2018","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1136,"I spent three nights at Milano Castello recently, two in room 208, a very small single, and one in a suite on the ground floor that had its own outdoor patio and a jacuzzi by the bed (neither of which I used). The small gym has a functioning treadmill. The breakfast is among the best I've had at an Italian hotel, hitting all the bases for just 7.5 euros. Intelligent and helpful desk staff and nice bartender. (There's a free happy hour til 9 pm every night, it seems). I will try to stay here again.","November 16, 2018","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1137,"Firstly, I walked through the street San Tommaso without seeing the entrance, which is relatively small as the hotel is located in a courtyard. Upon arrival, I enjoyed an aperitif, offered by the house, in the courtyard. The room is modern, spacey, and incredible quiet although being at walking distance from the Duomo.","October 27, 2018","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1138,"It was a wonderful hotel! My room was very clean and beautiful. The lady that was at the front desk during my stay, (can’t remember her name) was so friendly and a great help anything that I needed. The breakfast that comes with my stay, was perfect. Everything was beautifully prepared and it tasted amazing! The hotel is also very centrally located. An easy walk to the Duomo and a lot of great restaurants and shopping. If I am lucky enough to get to go back to Milan, I will stay here again.","October 26, 2018","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1139,"I've seen this hotel listed as a 3-star hotel, which is honestly shocking. Typically in my history, European hotels seem to overstate their quality, however in this case it was quite the opposite. We had the La Scala suite, and it was HUGE with it's own large rooftop balcony looking out over the rooftops of Milan. Hotel is very new, with very modern furnishings and a comfortable bed. Would definitely stay here again next time in Milan, much nicer than other 4-star hotels out there in the city center.","October 2, 2018","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1140,"A friend and I have just come home from 3 nights at the Milano Castello and we would highly recommend it to anyone.The location is perfect, just 3 minutes walk from Cordusio metro station and a couple of minutes past Cordusio station is il Duomo. The Brera area is also just 5 minutes walk away with a lovely selection of restaurants. We went to the Ticinese canal area for dinner on the Saturday which was really busy, a fantastic atmosphere. We walked there which took about 30mins but caught the metro back which took about 15/20mins. We felt perfectly safe walking around Milan during the day and night and sat on the steps at il Duomo until gone midnight on Sunday night listening to the music coming from one of the surrounding restaurants, it was lovely. The hotel itself is great, nice and new and very clean. The bed was very comfortable and we slept well every night as the room was well soundproofed. There is a wall mounted hair dryer in the bathroom. It's one of those ones that you have to keep your finger on the button to make it work but its a 1600 watt so dries quite quickly so that you don't end up with a flat fingertip!!There aren't tea/coffee making facilities in the room but there are so many lovely coffee shops on the doorstep that you really don't need it. Breakfast was much better than we expected, a small selection of hot food (scrambled eggs, bacon and sausages) but a wide selection of fruit, yogurts, hams, cheeses, cakes and pastries, teas and coffee. It was nice to have the outdoor garden/patio area to sit in to eat breakfast and enjoy the complimentary drink in the evening. Even thought the hotel is very central it's lovely and quiet.As many other people have mentioned, the staff are very friendly and helpful and kindly printed our flight boarding passes for us. The WiFi was very good, even in the rooms.All in all, a lovely hotel in a perfect location.","September 11, 2018","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1141,"Spent 3 nights in this hotel, room had plenty of space, and was in a very central location. Under 10 minute walk to the duomo and other tourist attractions within walking distance. Only an hour by train from Milan Caldorna Station to Lake Como which was a highlight of our trip. Staff in the hotel were very helpful and friendly, the room was kept very clean however the air-con in our room didn't work properly.","September 8, 2018","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1142,"I found this hotel searching for something close to La Scala and what a pleasant surprise we had. The reviews on Tripadvisor were positive but it was even better than we expected.It is located in a small street and has a specific atmosphere due to its location in a kind of an old area with an, I think, small church in between the reception and the restaurant/bar and room area.Check-in was friendly and swift and the room was spacious, modern and with all comfort one requires. Clean with good beds and a nice and large enough bathroom and shower.Also the hotel has a nice garden where one can have a drink or breakfast. There is no evening meal service but with the possibilities around one will easily find something for lunch/dinner.For the breakfast one pays EUR 7,50/person and it has more than enough choice of nice and fresh products. Very much worth its value.When we went for a drink downstairs we received the drinks as a treat from the hotel, very nice gesture. Also the other times we ordered a quick drink we got it offered for free, excellent service and customer friendliness.Overall the service was very nice, we really enjoyed our stay here and whenever visting Milan again this will be our hotel of choice!!Highly recommended!!","July 29, 2018","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1143,"This was a great hotel with nice large rooms and comfy beds. Very modern Italian decor. It was in the center of town but on a nice quiet side street. Could not have asked for a better location that was centrally located close to the Duomo, shops and cafes.","July 15, 2018","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1144,We choose this from the internet and we were happy with our stay here. Location was good and service was great. Hotel is only 6 months old. Only thing stopping my review from being 5 stars was the price.,"July 12, 2018","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1145,"We run into this hotel while strolling around Milan. It is set along a very quiet side street, a few steps from pedestrian area. We live near Milan and just were curious to have a look, to possibly recommend to friends and business partners. Staff was simply fantastic, giuded us around with a smile, and they offered to show us a room. This hotel is a true gem! Stylish reception and breakfast area, secluded garden away from noise and crowd, spacious room with impeccable furniture. We travel across Europe a lot, and we can say this is top standard for a 3-star hotel. Highly recommended!","July 8, 2018","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1146,"Great location 5 minutes walking to Castello Sforzesco, very near Metro station. The room was very modern, very comfortable, friendly staff. Wireless worked well. Breakfast was outstanding, with a excellent fruit salad, cherries and peaches. I loved it.","June 28, 2018","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1147,"This hotel, located on a side street, is fairly new, nicely constructed and furnished, and has first rate personnel to greet and assist you. The room was unexpectedly elegant, being done in white marble and leather furniture, with its own private balcony. We had not one bit of difficulty while staying there, and found it very conveniently located to shopping, restaurants, museums, La Scala and the train station.Milan proved to be one of the most hospitable places we stayed during our three week trip to Italy, and we look forward to returning to it and this hotel.","May 21, 2018","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1148,The hotel is very modern. The bed was extremely comfortable. I think it was a tempurpedic mattress. There was plenty of hot water a flat screen TV and a minibar in the room. There is a rain shower and a magnifying mirror in the bathroom along with a bidet. The breakfast was not included. The hotel has WiFi I highly recommended. ,"April 8, 2018","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1149,Location was very good room was spotless and good size with fridge full of drinks at reasonable prices. Only small problem was tv had no English Channel.Breakfast bit dull and and restaurant quite small if all guests turned up at same time there would not be enough seating.Only problem we had was some friends came to meet us and the hotel refused our request for them to be allowed to have a drink at the bar while they waited.,"March 11, 2018","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1150,"This is as every review says the best hotel. We had a great stay here. Everything is up to date & modern. The breakfast is continental however the best one I have had a hotel everything is fresh, the two lady Work really hard refilling it. The hotel reception are very kind & nothing is to much trouble. It’s near duomo & the castle 5 min walk from the hotel. We have loved our stay here. Defo recommend & would stay again.","January 28, 2018","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1151,"This was one of the best hotels i have visited in my life taking everything into consideration. From Malpensa airport, use the metro line 1 to cordusio stop from there it is 260m to the hotel. Di not take the bus to central station, that leaves you with another metro ride and 300m walking. I do not know why google maps doesn’t show this as easily the best way to get to the hotel. The hotel is clean! Marble floors, the fridge is stocked full with drinks and it is free. Rooms are big bathroom as well. Location is great, shops around it, as well as places to eat, duomo is also very close. They give two pillows per person on the bed, why cant everyone do this from the start. Staff was very friendly and you can leave your luggage on the last day when checking out, safer than most other hotels. Breakfast was amazing and you can even order cuppachino, breakfast buffet include various pastries, ham, salami, boiled eggs, cheeses, cereals, yogurt, 100% fruit juices in bottles and sweet stuff such as macaroons etc. so that is enough to get you going in the morning. I know it doesn’t sound different to most other good hotels but it just was, for us at least. ","January 13, 2018","24    Hotel Milano Castello
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d13237496-Reviews-Hotel_Milano_Castello-Milan_Lombardy.html
1152,"Modern stylish rooms/apts with funky features, very clean with pleasant staff.Our experience, however, was adversely affected by street performers outside the apts windows with extemely loud amps and speakers. We moved rooms after 2 days but this room was also affected with construction noise in the building. We were given some money off but less than we thought was appropriate for the disruption.","December 3, 2017","25    Aparthotel Duomo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6513836-Reviews-Aparthotel_Duomo-Milan_Lombardy.html
1153,"Just behind the Duomo you can find a collection of flats that will complement your taste for understated luxury. The apartment we rented was spotless and we enjoyed the privacy that gave the feeling of owning your own place in Milan. everything is a walk away, restaurants and shops at your doorstep and the interior reminds you of how luxurious life can be, enjoying a splendid shower and living the life of an uptown high-so Italian yuppie. We really enjoyed the crossover between a private apartment and a full-service hotel setting.","October 16, 2017","25    Aparthotel Duomo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6513836-Reviews-Aparthotel_Duomo-Milan_Lombardy.html
1154,"I'd actually give this 4.5 stars if possible.Stayed here for 4 nights in June 2017. Our apartment was Emmanuelle Vitto (it has the teal bed accent in the photos). This room overlooks the backside of the building, so no view to speak of. What I liked: location is superb, good bed and pillows, air conditioning actually gets cold, HUGE shower with rainfall and shower wand. Apartments were exceptionally clean. Plenty of electrical outlets and even a USB port that connects to the television. The kitchenette was a clever design; it was equipped with basic stemware, dishes and flatware for 2, small refrigerator/freezer, 2 burner cooktop, microwave, electric tea kettle and Nespresso coffee maker. I think there was only one skillet and one saucepan, otherwise no other cookware. Also no cutting board or cutlery to speak of other than the serrated steak knives. We arrived at approximately 11 am and were allowed to check in early, which was very nice. My understanding is that there is someone at the “desk” (it’s really more like a closet) every morning from 9-12, but check-in is by appointment. Access to the apartments is secured by a very heavy door that is accessed via key card, as is your apartment, so I felt very secure. The main door to the building is also locked after a certain time at night and must be accessed using your key card. Aparthotel staff was very helpful in securing transport to the airport for 100 Euro. Comparable to the price of a taxi, it was very convenient and prompt. Our one small hiccup occurred on the Sunday morning we were to check out. We decided to go for a walk and grab a pastry before our airport transport was to arrive at 8:30 (checkout is at 11). But when we returned at approximately 7:30, our key card didn’t work to access any of the doors. Luckily, I had the phone number to Aparthotel staff programmed in my phone so I called and they were quickly able to unlock both doors remotely. So cautionary tale – always take your phone with you and put the 24 hr. phone number in your phone! They do tell you this when you check in, so I'm just reinforcing it.","July 12, 2017","25    Aparthotel Duomo
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d6513836-Reviews-Aparthotel_Duomo-Milan_Lombardy.html
